"Date","Price","Open","High","Low","Vol.","Change %"
"11/01/2017","173.30","173.27","173.45","173.13","1.13K","-0.01%"
"10/31/2017","173.32","173.93","173.93","173.00","5.11K","0.09%"
"10/30/2017","173.16","172.64","173.13","172.64","2.69K","0.32%"
"10/27/2017","172.61","172.36","172.46","172.19","1.70K","0.26%"
"10/26/2017","172.16","171.43","172.14","171.33","6.05K","0.43%"
"10/25/2017","171.42","171.56","171.58","171.37","4.61K","0.00%"
"10/24/2017","171.42","171.82","171.87","171.34","2.59K","-0.28%"
"10/23/2017","171.90","171.80","171.99","171.80","3.30K","0.17%"
"10/20/2017","171.61","171.60","171.67","171.54","4.54K","-0.32%"
"10/19/2017","172.16","172.16","172.24","172.02","3.35K","0.04%"
"10/18/2017","172.09","172.63","172.64","172.16","10.82K","-0.30%"
"10/17/2017","172.60","172.33","172.58","172.33","2.03K","0.13%"
"10/16/2017","172.37","171.91","172.45","171.90","6.18K","0.19%"
"10/13/2017","172.04","171.67","172.05","171.67","1.71K","0.38%"
"10/12/2017","171.39","171.26","171.49","171.24","1.95K","0.14%"
"10/11/2017","171.15","171.17","171.18","171.14","0.59K","0.05%"
"10/10/2017","171.07","171.12","171.19","170.86","4.03K","-0.04%"
"10/09/2017","171.14","170.62","171.23","170.27","1.14K","0.15%"
"10/06/2017","170.88","170.51","170.84","170.51","2.39K","-0.01%"
"10/05/2017","170.90","171.03","171.05","170.83","0.88K","0.18%"
"10/04/2017","170.59","170.71","170.83","170.56","1.92K","-0.11%"
"10/03/2017","170.78","170.80","170.80","170.60","4.90K","-0.15%"
"10/02/2017","171.04","170.80","171.02","170.69","2.39K","-0.05%"
"09/29/2017","171.12","170.98","171.35","170.98","1.28K","0.09%"
"09/28/2017","170.96","170.64","170.98","170.58","3.32K","0.04%"
"09/27/2017","170.89","171.23","171.23","170.72","0.72K","-0.34%"
"09/26/2017","171.48","171.50","171.54","171.36","2.83K","0.01%"
"09/25/2017","171.47","171.07","171.56","171.07","3.41K","0.23%"
"09/22/2017","171.08","171.05","171.20","170.95","0.98K","-0.01%"
"09/21/2017","171.09","170.89","171.12","170.77","1.04K","-0.12%"
"09/20/2017","171.30","171.31","171.53","171.27","0.76K","-0.01%"
"09/19/2017","171.31","171.17","171.59","171.17","1.82K","0.11%"
"09/18/2017","171.13","171.27","171.56","171.15","3.17K","-0.07%"
"09/15/2017","171.25","171.55","171.56","171.22","0.92K","-0.12%"
"09/14/2017","171.46","171.69","171.70","171.37","2.48K","-0.05%"
"09/13/2017","171.55","171.67","171.67","171.52","1.03K","-0.01%"
"09/12/2017","171.57","172.01","172.05","171.88","2.56K","-0.42%"
"09/11/2017","172.30","172.41","172.54","172.30","3.43K","-0.10%"
"09/08/2017","172.48","172.90","172.90","172.31","0.48K","-0.23%"
"09/07/2017","172.87","171.85","172.36","171.85","2.88K","0.47%"
"09/06/2017","172.06","172.33","172.33","172.12","0.34K","-0.16%"
"09/05/2017","172.33","171.80","172.31","171.69","3.23K","0.29%"
"09/04/2017","171.84","171.73","171.87","171.73","0.88K","0.12%"
"09/01/2017","171.63","171.89","171.95","171.47","2.06K","-0.15%"
"08/31/2017","171.89","171.50","172.04","171.50","0.37K","0.14%"
"08/30/2017","171.65","171.77","171.80","171.54","1.98K","-0.13%"
"08/29/2017","171.87","171.70","171.86","171.70","1.44K","0.22%"
"08/28/2017","171.49","171.24","171.45","171.24","0.43K","0.08%"
"08/25/2017","171.35","171.22","171.25","171.17","0.18K","-0.04%"
"08/24/2017","171.41","171.48","171.48","171.29","0.72K","-0.03%"
"08/23/2017","171.47","171.40","171.43","171.06","1.31K","0.08%"
"08/22/2017","171.33","171.17","171.35","171.17","0.26K","-0.12%"
"08/21/2017","171.53","171.59","171.59","171.46","0.92K","0.04%"
"08/18/2017","171.46","171.55","171.59","171.55","0.92K","0.07%"
"08/17/2017","171.34","171.32","171.34","171.11","0.91K","0.08%"
"08/16/2017","171.20","171.34","171.34","170.96","1.22K","-0.22%"
"08/14/2017","171.58","171.39","171.58","171.34","1.54K","-0.04%"
"08/11/2017","171.65","171.57","171.70","171.57","1.61K","0.12%"
"08/10/2017","171.45","171.34","171.65","171.34","1.51K","0.00%"
"08/09/2017","171.45","171.05","171.49","171.04","3.86K","0.23%"
"08/08/2017","171.05","171.11","171.36","171.11","1.88K","-0.08%"
"08/07/2017","171.19","171.10","171.11","170.82","1.20K","0.16%"
"08/04/2017","170.92","171.15","171.25","171.11","1.21K","-0.22%"
"08/03/2017","171.30","170.76","171.26","170.74","1.58K","0.19%"
"08/02/2017","170.97","170.96","170.96","170.76","0.85K","0.01%"
"08/01/2017","170.96","170.15","170.85","170.15","3.47K","0.39%"
"07/31/2017","170.30","170.14","170.29","170.03","2.55K","0.13%"
"07/28/2017","170.08","170.21","170.35","169.61","3.62K","-0.09%"
"07/27/2017","170.24","170.25","170.47","170.06","1.33K","0.21%"
"07/26/2017","169.89","170.01","170.01","169.87","1.33K","0.08%"
"07/25/2017","169.76","170.71","170.71","169.90","5.77K","-0.49%"
"07/24/2017","170.59","170.40","170.77","170.40","1.98K","0.04%"
"07/21/2017","170.53","170.36","170.63","170.36","2.88K","0.22%"
"07/20/2017","170.15","169.60","170.19","169.55","10.52K","0.19%"
"07/19/2017","169.83","169.65","169.92","169.65","2.78K","0.12%"
"07/18/2017","169.62","169.73","169.73","169.55","1.54K","0.20%"
"07/17/2017","169.28","169.04","169.30","169.04","2.11K","0.22%"
"07/14/2017","168.91","169.01","169.44","168.83","3.26K","0.14%"
"07/13/2017","168.67","169.01","169.08","168.93","1.87K","-0.24%"
"07/12/2017","169.07","168.65","169.11","168.65","2.01K","0.36%"
"07/11/2017","168.46","168.45","168.57","168.38","2.14K","-0.15%"
"07/10/2017","168.71","168.23","168.69","168.10","3.53K","0.27%"
"07/07/2017","168.25","168.32","168.56","168.23","4.07K","-0.11%"
"07/06/2017","168.44","169.60","170.50","168.48","2.05K","-0.82%"
"07/05/2017","169.83","169.91","169.98","169.75","2.40K","-0.06%"
"07/04/2017","169.94","170.50","170.50","169.81","1.37K","0.08%"
"07/03/2017","169.80","169.82","170.12","169.67","5.59K","0.01%"
"06/30/2017","169.79","169.85","170.17","169.70","3.52K","-0.06%"
"06/29/2017","169.89","170.41","170.61","169.84","7.23K","-0.76%"
"06/28/2017","171.19","170.40","171.33","170.40","5.59K","0.08%"
"06/27/2017","171.06","172.30","172.30","171.36","4.43K","-0.79%"
"06/26/2017","172.43","172.40","172.71","172.27","5.59K","0.04%"
"06/23/2017","172.36","172.40","172.42","172.35","0.27K","-0.05%"
"06/22/2017","172.45","172.48","172.63","172.44","2.31K","0.03%"
"06/21/2017","172.39","172.26","172.65","172.26","1.38K","0.04%"
"06/20/2017","172.32","171.98","172.28","171.97","2.13K","0.22%"
"06/19/2017","171.95","171.84","172.03","171.84","2.15K","0.06%"
"06/16/2017","171.85","171.87","172.00","171.58","6.18K","-0.01%"
"06/15/2017","171.87","172.41","172.43","171.66","1.54K","-0.41%"
"06/14/2017","172.57","172.05","172.64","172.05","1.31K","0.24%"
"06/13/2017","172.15","171.94","172.15","171.92","1.86K","0.04%"
"06/12/2017","172.08","171.94","172.26","171.94","2.89K","0.19%"
"06/09/2017","171.75","171.49","171.95","171.49","1.66K","0.20%"
"06/08/2017","171.40","170.80","171.48","170.76","6.34K","0.26%"
"06/07/2017","170.95","170.96","171.13","170.70","6.51K","-0.09%"
"06/06/2017","171.11","170.81","171.16","170.81","3.29K","0.33%"
"06/05/2017","170.54","170.59","170.62","170.51","1.06K","-0.11%"
"06/02/2017","170.72","170.71","170.71","170.65","0.26K","0.07%"
"06/01/2017","170.60","170.68","170.71","170.40","2.15K","-0.08%"
"05/31/2017","170.74","170.77","171.02","170.71","8.47K","-0.01%"
"05/30/2017","170.76","170.66","170.80","170.52","1.48K","0.04%"
"05/29/2017","170.70","170.50","170.78","170.31","3.91K","0.01%"
"05/26/2017","170.68","170.27","170.70","170.27","3.05K","0.25%"
"05/25/2017","170.26","170.03","170.24","170.03","1.71K","0.27%"
"05/24/2017","169.81","169.68","170.05","169.68","2.85K","-0.04%"
"05/23/2017","169.87","169.93","169.93","169.72","2.05K","0.04%"
"05/22/2017","169.80","170.12","170.21","169.69","1.98K","-0.24%"
"05/19/2017","170.20","170.19","170.37","170.09","1.73K","0.01%"
"05/18/2017","170.18","169.83","170.41","169.82","3.00K","0.22%"
"05/17/2017","169.81","169.43","169.82","169.24","2.57K","0.34%"
"05/16/2017","169.23","168.96","169.30","168.93","3.54K","0.09%"
"05/15/2017","169.07","169.13","169.32","169.03","6.50K","-0.20%"
"05/12/2017","169.41","169.03","169.44","169.02","5.92K","0.34%"
"05/11/2017","168.84","169.04","169.06","168.90","1.23K","-0.21%"
"05/10/2017","169.20","169.29","169.45","168.94","4.73K","0.13%"
"05/09/2017","168.98","168.91","169.06","168.80","1.79K","-0.16%"
"05/08/2017","169.25","169.38","169.59","169.25","4.26K","-0.12%"
"05/05/2017","169.45","169.40","169.65","169.32","5.63K","0.05%"
"05/04/2017","169.36","169.22","169.43","169.22","3.27K","-0.12%"
"05/03/2017","169.57","169.39","169.66","169.39","2.41K","0.12%"
"05/02/2017","169.36","168.91","169.39","168.91","4.65K","0.01%"
"04/28/2017","169.35","169.29","169.51","169.24","2.40K","-0.11%"
"04/27/2017","169.54","168.63","169.67","168.63","2.38K","0.42%"
"04/26/2017","168.83","168.75","168.75","168.58","1.49K","-0.04%"
"04/25/2017","168.90","169.18","169.21","169.05","1.06K","-0.35%"
"04/24/2017","169.49","169.08","169.33","169.06","1.67K","0.38%"
"04/21/2017","168.85","168.94","169.24","168.77","1.17K","-0.08%"
"04/20/2017","168.99","168.98","169.06","168.78","4.59K","-0.03%"
"04/19/2017","169.04","169.29","169.36","169.02","2.11K","-0.11%"
"04/18/2017","169.22","169.02","169.31","168.91","3.56K","0.13%"
"04/13/2017","169.00","169.15","169.39","169.15","8.36K","-0.01%"
"04/12/2017","169.01","168.91","169.07","168.72","3.43K","0.04%"
"04/11/2017","168.95","169.17","169.20","168.90","3.33K","-0.13%"
"04/10/2017","169.17","169.04","169.17","169.02","3.69K","-0.12%"
"04/07/2017","169.38","169.11","169.69","169.06","13.39K","0.21%"
"04/06/2017","169.03","169.14","169.17","168.78","2.31K","0.05%"
"04/05/2017","168.95","168.81","169.12","168.80","8.41K","-0.02%"
"04/04/2017","168.98","168.78","169.19","168.69","7.80K","0.26%"
"04/03/2017","168.55","168.35","168.35","168.14","2.54K","0.21%"
"03/31/2017","168.20","168.25","168.35","168.14","2.41K","-0.10%"
"03/30/2017","168.37","168.42","168.54","168.22","4.91K","-0.01%"
"03/29/2017","168.39","167.83","168.37","167.80","2.40K","0.29%"
"03/28/2017","167.91","167.66","168.14","167.66","2.04K","0.17%"
"03/27/2017","167.63","168.22","168.22","167.54","1.80K","0.09%"
"03/24/2017","167.48","166.84","167.48","166.82","1.29K","0.26%"
"03/23/2017","167.05","167.38","167.51","167.25","5.74K","-0.05%"
"03/22/2017","167.13","166.80","167.17","166.76","4.54K","0.37%"
"03/21/2017","166.51","166.37","166.77","166.22","3.15K","0.12%"
"03/20/2017","166.31","166.48","166.48","166.00","4.42K","0.01%"
"03/17/2017","166.29","166.06","166.40","165.79","3.94K","0.00%"
"03/16/2017","166.29","166.89","166.97","166.18","4.74K","-0.37%"
"03/15/2017","166.90","166.25","166.75","166.18","4.35K","0.43%"
"03/14/2017","166.18","165.75","166.23","165.73","2.91K","0.03%"
"03/13/2017","166.13","166.20","166.47","166.18","3.95K","0.08%"
"03/10/2017","165.99","166.49","166.76","166.22","5.23K","-0.49%"
"03/09/2017","166.80","167.09","167.68","166.87","3.39K","-0.29%"
"03/08/2017","167.28","167.97","167.99","167.30","3.31K","-0.50%"
"03/07/2017","168.12","168.09","168.23","167.90","5.57K","0.01%"
"03/06/2017","168.10","168.15","168.37","168.10","1.39K","-0.07%"
"03/03/2017","168.21","168.06","168.53","168.01","6.95K","-0.07%"
"03/02/2017","168.32","168.38","168.57","168.30","1.69K","-0.07%"
"03/01/2017","168.43","168.95","168.95","168.38","4.93K","-0.42%"
"02/28/2017","169.14","168.94","169.20","168.92","2.73K","0.16%"
"02/27/2017","168.87","168.72","168.95","168.70","4.24K","0.10%"
"02/24/2017","168.70","167.76","168.43","167.76","3.12K","0.39%"
"02/23/2017","168.05","167.64","168.30","167.61","3.09K","0.22%"
"02/22/2017","167.68","167.09","167.82","167.07","6.85K","0.24%"
"02/21/2017","167.28","167.37","167.51","167.19","5.53K","-0.26%"
"02/20/2017","167.71","167.64","167.70","167.40","2.55K","-0.04%"
"02/17/2017","167.77","167.61","167.88","167.55","2.87K","-0.03%"
"02/16/2017","167.82","167.27","167.86","167.21","12.17K","0.40%"
"02/15/2017","167.15","167.24","167.41","167.00","4.17K","-0.10%"
"02/14/2017","167.31","167.32","167.56","167.17","3.71K","-0.07%"
"02/13/2017","167.43","167.07","167.52","166.87","3.53K","0.13%"
"02/10/2017","167.21","167.40","167.49","167.11","4.40K","-0.39%"
"02/09/2017","167.86","167.63","167.95","167.63","6.55K","0.20%"
"02/08/2017","167.52","166.49","167.52","166.49","4.89K","0.51%"
"02/07/2017","166.67","166.42","166.78","166.40","5.98K","0.23%"
"02/06/2017","166.28","166.77","166.82","166.36","4.14K","-0.42%"
"02/03/2017","166.98","166.65","167.10","166.65","1.59K","-0.12%"
"02/02/2017","167.18","166.47","167.30","166.45","4.95K","0.38%"
"02/01/2017","166.55","166.62","166.66","166.41","1.80K","-0.29%"
"01/31/2017","167.03","166.56","167.07","166.53","5.01K","0.14%"
"01/30/2017","166.79","166.47","166.88","166.38","15.37K","-0.19%"
"01/27/2017","167.10","167.20","167.20","166.93","0.56K","-0.03%"
"01/26/2017","167.15","167.45","167.55","167.00","2.54K","-0.39%"
"01/25/2017","167.81","168.26","168.42","167.83","3.08K","-0.49%"
"01/24/2017","168.63","168.97","169.07","168.84","3.32K","-0.28%"
"01/23/2017","169.11","168.54","169.66","168.40","3.36K","0.36%"
"01/20/2017","168.50","168.93","169.15","168.57","1.21K","-0.35%"
"01/19/2017","169.10","169.04","169.09","168.79","4.40K","-0.24%"
"01/18/2017","169.50","169.82","169.85","169.55","0.88K","-0.28%"
"01/17/2017","169.97","170.16","170.56","170.00","4.99K","0.16%"
"01/16/2017","169.70","169.76","169.80","169.75","1.93K","0.05%"
"01/13/2017","169.62","169.84","169.98","169.70","1.47K","-0.20%"
"01/12/2017","169.96","170.17","170.17","169.90","2.44K","0.02%"
"01/11/2017","169.93","169.25","169.92","169.25","3.08K","0.28%"
"01/10/2017","169.45","169.38","169.56","169.38","0.60K","0.02%"
"01/09/2017","169.42","168.94","169.61","168.94","2.99K","0.30%"
"01/06/2017","168.92","169.54","169.54","169.09","0.11K","-0.25%"
"01/05/2017","169.34","169.54","169.54","168.92","0.50K","-0.18%"
"01/04/2017","169.65","170.00","170.05","169.72","1.92K","-0.11%"
"01/03/2017","169.83","171.00","171.00","169.60","3.74K","-0.80%"
"01/02/2017","171.20","170.63","171.45","170.60","6.07K","0.30%"
"12/30/2016","170.68","170.95","170.95","170.67","1.19K","-0.22%"
"12/29/2016","171.05","171.05","171.22","170.87","1.33K","0.18%"
"12/28/2016","170.74","170.66","170.98","170.66","2.08K","0.05%"
"12/27/2016","170.66","170.50","170.64","170.26","14.82K","0.13%"
"12/23/2016","170.43","170.39","170.51","170.24","2.43K","0.19%"
"12/22/2016","170.10","170.33","170.38","170.01","2.15K","-0.21%"
"12/21/2016","170.45","170.52","170.66","170.30","3.98K","0.13%"
"12/20/2016","170.23","170.09","170.37","170.09","7.29K","-0.06%"
"12/19/2016","170.34","169.55","170.42","169.55","1.42K","0.47%"
"12/16/2016","169.54","169.61","169.84","169.45","1.33K","0.01%"
"12/15/2016","169.52","168.89","169.56","168.89","2.63K","-0.28%"
"12/14/2016","169.99","169.73","170.07","169.73","2.04K","0.38%"
"12/13/2016","169.34","168.69","169.22","168.69","3.38K","0.64%"
"12/12/2016","168.27","167.42","168.34","166.99","2.32K","-0.20%"
"12/09/2016","168.61","168.53","168.77","168.48","63.54K","0.06%"
"12/08/2016","168.51","168.95","168.95","167.89","2.14K","-0.37%"
"12/07/2016","169.13","169.08","169.08","168.97","1.01K","0.31%"
"12/06/2016","168.61","168.54","169.25","168.54","0.37K","0.07%"
"12/05/2016","168.49","168.19","168.35","167.96","0.19K","-0.45%"
"12/02/2016","169.25","168.47","169.26","168.40","3.37K","0.67%"
"12/01/2016","168.12","168.93","169.00","168.01","4.07K","-0.47%"
"11/30/2016","168.92","169.35","169.59","169.09","0.59K","-0.16%"
"11/29/2016","169.19","168.93","169.39","168.90","1.18K","0.20%"
"11/28/2016","168.86","168.69","168.81","168.50","0.91K","0.28%"
"11/25/2016","168.39","168.42","168.67","168.27","2.49K","0.14%"
"11/24/2016","168.15","168.69","168.89","168.29","3.55K","0.07%"
"11/23/2016","168.04","169.04","169.04","167.76","3.47K","-0.58%"
"11/22/2016","169.02","168.41","169.30","168.41","1.89K","0.40%"
"11/21/2016","168.35","168.70","168.70","167.22","0.78K","0.02%"
"11/18/2016","168.32","167.90","168.75","167.90","1.15K","-0.04%"
"11/17/2016","168.39","168.92","168.95","168.21","6.63K","-0.09%"
"11/16/2016","168.54","168.46","168.63","168.31","1.45K","-0.26%"
"11/15/2016","168.98","168.80","169.13","168.77","1.15K","0.54%"
"11/14/2016","168.07","167.91","168.00","166.90","6.14K","-0.36%"
"11/11/2016","168.67","167.98","169.17","167.98","10.70K","-0.60%"
"11/10/2016","169.69","171.11","171.11","169.70","1.23K","-1.06%"
"11/09/2016","171.51","171.67","171.86","171.41","1.28K","-0.12%"
"11/08/2016","171.72","171.80","171.91","171.72","0.40K","-0.13%"
"11/07/2016","171.95","171.70","172.00","171.64","1.68K","0.05%"
"11/04/2016","171.86","171.93","171.95","171.82","2.29K","-0.02%"
"11/03/2016","171.90","172.11","172.11","171.78","1.30K","-0.21%"
"11/02/2016","172.26","171.93","172.35","171.87","0.98K","0.45%"
"11/01/2016","171.48","171.82","171.82","171.33","0.82K","-0.30%"
"10/31/2016","172.00","172.07","172.09","172.00","0.23K","-0.01%"
"10/28/2016","172.02","171.84","172.24","171.77","0.68K","-0.11%"
"10/27/2016","172.21","173.32","173.32","171.92","9.57K","-0.60%"
"10/26/2016","173.25","174.26","174.26","173.15","4.51K","-0.48%"
"10/25/2016","174.08","174.24","174.26","174.00","1.19K","0.01%"
"10/24/2016","174.06","174.51","174.53","174.32","4.32K","-0.11%"
"10/21/2016","174.26","174.29","174.43","174.18","0.59K","0.01%"
"10/20/2016","174.25","174.02","174.03","173.69","1.49K","0.11%"
"10/19/2016","174.06","174.00","174.20","173.92","2.45K","0.05%"
"10/18/2016","173.97","173.87","173.91","173.77","1.82K","0.16%"
"10/17/2016","173.69","173.41","173.75","173.23","1.85K","-0.07%"
"10/14/2016","173.82","173.80","173.86","173.72","0.17K","-0.02%"
"10/13/2016","173.85","173.87","174.02","173.77","2.07K","0.21%"
"10/12/2016","173.48","173.91","173.93","173.43","4.78K","-0.29%"
"10/11/2016","173.99","173.73","173.97","173.73","0.32K","0.18%"
"10/10/2016","173.67","174.02","174.06","173.66","6.44K","-0.20%"
"10/07/2016","174.02","174.15","174.16","173.95","0.53K","-0.15%"
"10/06/2016","174.28","174.32","174.58","174.19","0.51K","0.13%"
"10/05/2016","174.06","174.95","174.95","174.04","3.83K","-0.75%"
"10/04/2016","175.38","175.48","175.61","175.25","9.06K","-0.10%"
"10/03/2016","175.55","175.88","175.88","175.63","0.86K","-0.20%"
"09/30/2016","175.90","175.78","176.01","175.76","2.29K","0.07%"
"09/29/2016","175.78","175.98","175.98","175.72","2.77K","-0.19%"
"09/28/2016","176.11","176.09","176.11","175.96","0.10K","0.08%"
"09/27/2016","175.97","175.80","175.96","175.78","1.00K","0.11%"
"09/26/2016","175.78","175.55","175.73","175.40","1.03K","0.21%"
"09/23/2016","175.42","175.50","175.59","175.44","0.31K","-0.14%"
"09/22/2016","175.67","175.25","175.60","175.20","1.93K","0.65%"
"09/21/2016","174.54","174.70","174.93","174.49","2.13K","-0.16%"
"09/20/2016","174.82","174.59","174.84","174.56","1.96K","0.29%"
"09/19/2016","174.32","174.34","174.46","174.26","0.96K","0.03%"
"09/16/2016","174.27","174.20","174.47","174.20","0.55K","0.10%"
"09/15/2016","174.10","174.04","174.14","173.88","33.99K","-0.08%"
"09/14/2016","174.24","173.96","174.27","173.96","0.84K","0.14%"
"09/13/2016","174.00","174.07","174.47","174.00","5.78K","-0.05%"
"09/12/2016","174.08","174.20","174.29","173.84","9.59K","-0.17%"
"09/09/2016","174.37","175.60","175.60","174.31","1.79K","-0.58%"
"09/08/2016","175.39","176.15","176.15","175.47","2.77K","-0.40%"
"09/07/2016","176.10","176.50","176.50","175.92","3.66K","0.12%"
"09/06/2016","175.89","175.11","175.90","175.08","0.88K","0.46%"
"09/05/2016","175.09","175.00","175.15","174.87","1.06K","0.13%"
"09/02/2016","174.86","174.82","174.94","174.81","0.70K","-0.02%"
"09/01/2016","174.89","175.03","175.03","174.81","0.37K","-0.14%"
"08/31/2016","175.13","175.53","175.58","175.41","4.38K","-0.30%"
"08/30/2016","175.66","175.44","175.73","175.44","1.64K","0.02%"
"08/29/2016","175.63","175.15","175.58","175.14","0.62K","-0.05%"
"08/26/2016","175.72","175.58","175.58","175.44","0.45K","0.08%"
"08/25/2016","175.58","175.55","175.55","175.47","0.25K","-0.02%"
"08/24/2016","175.61","175.71","175.71","175.64","1.24K","0.03%"
"08/23/2016","175.56","175.51","175.55","175.07","2.16K","-0.03%"
"08/22/2016","175.62","175.48","175.70","175.37","5.34K","0.22%"
"08/19/2016","175.24","175.97","175.97","175.35","0.38K","-0.33%"
"08/18/2016","175.82","175.65","175.67","175.63","0.07K","0.27%"
"08/17/2016","175.34","175.39","175.39","175.10","1.33K","0.10%"
"08/16/2016","175.17","175.81","175.81","175.23","0.93K","-0.44%"
"08/12/2016","175.95","175.83","175.97","175.71","2.67K","0.04%"
"08/11/2016","175.88","175.95","176.02","175.88","0.97K","-0.05%"
"08/10/2016","175.96","175.57","175.94","175.57","1.81K","0.27%"
"08/09/2016","175.49","175.35","175.59","175.30","4.32K","0.12%"
"08/08/2016","175.28","175.00","175.30","174.90","1.04K","0.07%"
"08/05/2016","175.15","175.19","175.34","175.05","0.62K","-0.09%"
"08/04/2016","175.30","174.52","175.21","174.52","2.82K","0.46%"
"08/03/2016","174.50","174.10","174.59","174.10","1.23K","0.00%"
"08/02/2016","174.50","174.80","174.88","174.31","7.11K","-0.39%"
"08/01/2016","175.18","175.17","175.30","175.11","3.23K","-0.10%"
"07/29/2016","175.36","174.58","175.05","174.42","15.36K","0.31%"
"07/28/2016","174.82","174.84","174.93","174.42","9.39K","0.01%"
"07/27/2016","174.80","174.29","174.76","174.29","1.32K","0.28%"
"07/26/2016","174.31","174.41","174.54","174.22","1.82K","-0.06%"
"07/25/2016","174.42","174.10","174.51","174.01","2.58K","13.41%"
